,actual_importance,null_importance_0,null_importance_1,null_importance_2,null_importance_3,null_importance_4,null_mean,score_rank
overall_mean_f5b8c21a,238.07199825843173,1.5557667414347331,1.557341734568278,3.993949969609578,6.639766693115234,4.406716585159302,3.6307083447774247,272.0
overall_sum_9ee1c98c,237.85386049747467,0.0,0.0,0.0,5.393675009409587,9.1046249071757,2.899659983317057,226.0
Tree Top City - Level 3,235.52036764224368,0.0,0.0,6.475775082906087,0.0,6.4377665519714355,2.5827083269755042,210.0
461eace6,230.71432489156723,1.2132083574930828,5.75670830408732,7.165216684341431,0.0,13.378516753514608,5.502730019887288,380.0
overall_mean_3d0b9317,227.05062329769135,15.979616641998291,4.4662251472473145,0.0,0.0,15.38248348236084,7.165665054321289,470.0
Watering Hole (Activity),224.62570695082346,5.363441626230876,0.0,2.2527000109354653,1.6464749972025554,5.453333377838135,2.943190002441406,246.0
4021,224.265972216924,23.78664994239807,1.7385166486104329,6.231258392333984,1.7246665954589844,12.876224835713705,9.271463282903035,571.0
9e34ea74,219.47142380475998,0.0,0.0,0.0,1.8687334060668945,2.845283349355062,0.9428033510843914,113.0
Cart Balancer (Assessment)_4100,217.7922823826472,1.2805167039235432,0.0,0.0,4.337166627248129,4.54574171702067,2.032685009638468,189.0
Magma Peak - Level 2,216.85805251200992,1.2167332967122395,0.0,1.2909166812896729,8.782549858093262,6.256708383560181,3.5093816439310705,283.0
overall_mean_d2659ab4,215.9888600707054,4.1644751230875645,3.123524983723958,8.784608284632364,4.649458408355713,1.5732250213623047,4.459058364232381,338.0
overall_sum_5f0eb72c,215.1902832388878,0.0,0.0,1.3981250127156575,0.0,1.22795836130778,0.5252166748046875,83.0
overall_mean_598f4598,214.89163064956665,1.789175033569336,1.3872000376383464,1.33674160639445,16.013141632080078,14.58745829264323,7.0227433204650875,484.0
overall_sum_d02b7a8e,213.93955312172574,0.0,1.5797917048136394,0.0,3.348633289337158,4.46696662902832,1.8790783246358238,179.0
overall_sum_363c86c9,213.5793059070905,0.0,0.0,15.138074874877931,1.7593584060668945,28.548666795094807,9.089220015207925,581.0
overall_mean_5348fd84,213.55820318063104,1.4987667401631672,1.523300011952718,2.890408356984456,5.43429176012675,6.225566546122233,3.514466683069865,287.0
mean1_round_Dino Drink_max,210.04316280285516,0.0,21.286983172098793,2.7374583085378013,0.0,1.558091640472412,5.116506624221801,397.0
overall_mean_e7561dd2,209.78714344898862,0.0,1.0904250144958496,3.0521833896636963,3.994216759999593,3.242624918619792,2.275890016555786,216.0
Ordering Spheres,205.4337581197421,0.0,0.0,0.0,0.0,0.0,0.0,55.0
overall_mean_9d4e7b25,205.29218816757202,0.0,0.0,4.573149919509888,0.0,21.19610865910848,5.153851715723674,411.0
overall_mean_022b4259,205.14248677094778,1.8560250600179036,0.0,2.8327500025431314,14.071458339691162,5.669224977493286,4.885891675949097,390.0
Welcome to Lost Lagoon!,203.70437548557916,2.9981667200724282,1.3572667439778645,0.0,10.554824908574423,4.507816632588705,3.883615001042684,329.0
overall_mean_363c86c9,202.00102963050205,0.0,2.8903250694274902,2.7827417055765786,6.774316708246867,5.55555001894633,3.600586700439453,310.0
Fireworks (Activity),201.7101605137189,0.0,0.0,3.759541670481364,0.0,9.090650002161661,2.570038334528605,248.0
7dfe6d8a,201.6945482492447,9.014775117238361,1.8159832954406738,2.5059916973114014,4.354283491770427,11.971366643905641,5.932480049133301,454.0
Scrub-A-Dub_4070,200.53055208921435,1.3423333168029785,9.463116486867268,3.8658249378204346,0.0,10.14157509803772,4.96256996790568,407.0
5e812b27,200.07525966564816,2.8211917877197266,0.0,1.2029000123341878,1.5075333913167317,10.316491603851318,3.169623359044393,284.0
mean_num_miss00c73085,199.02728883425394,0.0,1.5849833488464355,29.052074591318767,0.0,4.190416653951009,6.965494918823242,512.0
907a054b,197.72937242190042,0.0,0.0,0.0,0.0,2.8363333543141684,0.5672666708628337,98.0
overall_mean_46cd75b4,194.78775388002396,1.8576250076293945,6.2425250212351475,12.433725198109945,2.937291781107585,4.136591593424479,5.521551720301311,444.0
overall_mean_16dffff1,194.3351217309634,2.938433329264323,0.0,5.1729583740234375,4.567558288574219,19.123083273569744,6.360406653086345,492.0
02a42007,192.6570289929708,0.0,1.7217833201090496,3.2153000831604004,0.0,3.812891642252604,1.749995009104411,193.0
76babcde,192.22144506374994,0.0,1.5062917073567708,3.0878666241963706,0.0,10.12060832977295,2.942953332265218,281.0
All Star Sorting_3120,192.00621926784515,0.0,0.0,0.0,0.0,3.2553416887919107,0.6510683377583821,108.0
overall_mean_36fa3ebe,191.28603078921637,1.6934666633605957,0.0,4.430383284886678,11.830458243687946,2.299208323160807,4.050703303019206,351.0
overall_sum_9ed8f6da,187.4300479888916,0.0,0.0,1.9248499870300293,4.008450031280518,21.163666566212974,5.419393316904705,453.0
93b353f2,184.07951674858728,3.0330084164937334,0.0,0.0,1.3111916383107503,1.2338666915893555,1.1156133492787679,147.0
Cauldron Filler (Assessment),182.26321166753766,1.9170832633972168,0.0,0.0,0.0,6.542741696039835,1.6919649918874105,205.0
count_Assessment,181.55284466346106,0.0,0.0,0.0,1.508008321126302,16.516033331553142,3.6048083305358887,339.0
363d3849,181.14379556973776,0.0,0.0,0.0,1.614216645558675,3.4656416575113935,1.0159716606140137,139.0
Chow Time,180.48494452238086,1.9400332768758137,1.1195666790008545,0.0,1.923199971516927,1.277875026067098,1.2521349906921384,161.0
Tree Top City - Level 1,179.4915646314621,0.0,0.0,0.0,0.0,0.0,0.0,65.0
overall_mean_d02b7a8e,179.16582409540814,1.589016596476237,0.0,4.69932500521342,1.5530916849772136,2.8670667012532554,2.141699997584025,245.0
37ee8496,177.54365754127502,2.9902083079020185,0.0,0.0,2.5697250366210938,9.561583518981934,3.0243033727010094,308.0
36fa3ebe,176.82102700074512,0.0,1.3300916353861492,0.0,0.0,1.6086166699727376,0.5877416610717774,115.0
overall_sum_de26c3a6,175.867786804835,1.6990915934244792,0.0,11.394183556238811,3.0454333623250327,2.9549334049224854,3.8187283833821617,369.0
4045,175.75695836544037,1.5845500628153484,0.0,6.7474915981292725,0.0,5.297924995422363,2.7259933312733966,289.0
Dino Drink,175.65187911192575,2.8334083557128906,0.0,5.908133347829183,1.1964832941691081,0.0,1.987604999542236,235.0
acc_Cauldron Filler (Assessment),174.8490302960078,0.0,1.389958381652832,1.4776166280110676,0.0,25.36247491836548,5.646009985605875,493.0
overall_mean_53c6e11a,174.57972629865012,2.809691588083903,0.0,2.7496417363484698,3.3191583951314287,2.5946999390920005,2.2946383317311603,264.0
Mushroom Sorter (Assessment),174.56845285495123,5.397724946339926,2.9220499992370605,2.018858273824056,0.0,8.07053319613139,3.6818332831064864,357.0
overall_mean_b012cd7f,173.75305716196695,2.8122750123341875,3.331350008646647,5.012466589609782,0.0,0.0,2.2312183221181234,256.0
Fireworks (Activity)_4020,173.19364935159683,2.2074416478474936,1.570199966430664,2.2083749771118164,1.910741647084554,4.580066680908203,2.4953649838765464,278.0
sum_num_miss56817e2b,172.69590489069623,0.0,0.0,0.0,1.4022666613260906,3.032841682434082,0.8870216687520346,137.0
overall_sum_499edb7c,172.64124687512714,0.0,1.4182249704996746,4.298258304595947,2.001316706339518,8.45752501487732,3.2350649992624922,335.0
Sandcastle Builder (Activity),169.42835875352225,8.177199999491375,0.0,5.832883358001709,0.0,3.8318583170572915,3.5683883349100753,360.0
792530f8,169.31358281771344,0.0,0.0,0.0,0.0,4.286375045776367,0.8572750091552734,138.0
overall_sum_cdd22e43,168.8904922405879,2.7386500040690103,3.3244333267211914,4.684283415476481,4.792341709136963,8.247658411661785,4.757473373413086,452.0
overall_sum_b74258a0,168.19038045406342,1.5370917320251465,4.736891667048137,1.716249942779541,2.1088250478108725,28.22684971491496,7.665181620915732,605.0
392e14df,166.77455916007358,1.6535083452860515,2.268516699473063,1.4520084063212078,0.0,5.3044999440511065,2.1357066790262857,262.0
Chest Sorter (Assessment)_4020,165.48325570424396,0.0,0.0,0.0,0.0,1.2821582953135173,0.2564316590627035,90.0
overall_sum_83c6c409,165.3554547826449,3.042341709136963,1.6615749994913738,1.3831000328063965,5.608866612116495,47.00439159075419,11.740054988861084,717.0
Happy Camel_4070,165.15420641501746,1.1732333501180012,0.0,7.6753749052683515,0.0,9.077508449554443,3.585223340988159,375.0
overall_sum_3edf6747,162.92214961846668,3.380274931589762,0.0,0.0,3.149566650390625,6.51395845413208,2.6087600072224935,302.0
last_5_sum_num_miss16dffff1,162.42710302273431,0.0,0.0,0.0,1.903666655222575,0.0,0.380733331044515,106.0
2_ratio,161.96056471268335,2.5458500385284424,1.287108341852824,2.41682505607605,4.967924992243449,11.629266659418741,4.5693950176239015,455.0
mean1_round_Pan Balance_max,161.48676069577536,0.0,0.0,7.758200168609619,2.587416648864746,4.012466669082642,2.8716166973114015,330.0
overall_sum_28520915,160.75920846064886,0.0,0.0,3.074699878692627,1.8840333620707195,5.088308334350586,2.0094083150227866,259.0
count_Game,160.52142784992853,0.0,0.0,1.495133399963379,1.1787500381469727,1.3024749755859375,0.7952716827392579,142.0
overall_sum_d3f1e122,160.1048917969068,0.0,0.0,0.0,4.866966724395752,7.840683380762735,2.5415300210316976,301.0
overall_sum_e9c52111,159.8335296114286,1.5955333709716797,5.494958321253459,1.3028500080108643,1.3570082982381184,8.424775044123331,3.6350250085194906,396.0
overall_mean_4d6737eb,159.2972106138865,0.0,2.099583307902018,4.61335833867391,0.0,0.0,1.3425883293151855,203.0
overall_sum_6088b756,157.0989603002866,0.0,0.0,0.0,2.9385999043782554,3.634083429972331,1.3145366668701173,204.0
Cauldron Filler (Assessment)_4070,156.75559306144714,0.0,0.0,0.0,1.8000750541687012,1.74584166208903,0.7091833432515463,136.0
overall_sum_2dc29e21,155.47351733843487,1.9261250495910645,0.0,1.1590499877929688,1.4354333877563477,6.840491612752279,2.272220007578532,286.0
6c517a88,155.35908587773642,10.795649925867716,0.0,3.3553749720255532,3.496841748555501,9.91015847524007,5.511605024337768,536.0
Cauldron Filler (Assessment)_3020,154.66078877449036,0.0,0.0,0.0,0.0,0.0,0.0,76.0
4010,153.6213409105937,2.0007166862487793,0.0,0.0,1.5841749509175618,9.449758370717365,2.606930001576741,321.0
overall_mean_37c53127,152.62022091945013,0.0,0.0,4.384108384450277,0.0,19.50964156786601,4.778749990463257,491.0
overall_mean_bc8f2793,152.34586431582767,1.3935750325520833,0.0,4.763950030008952,0.0,4.263833363850912,2.0842716852823893,280.0
overall_sum_08fd73f3,151.82216827074686,0.0,0.0,9.118033170700073,0.0,7.871424992879232,3.3978916327158615,393.0
51102b85,150.13448055585226,0.0,0.0,1.2665332953135173,3.431791702906291,7.909408410390219,2.5215466817220054,320.0
All Star Sorting_2025,150.0513866742452,0.0,0.0,0.0,2.0742416381835938,1.7499583562215169,0.764839998881022,152.0
last_5_sum_num_miss1c178d24,148.8270369966825,0.0,0.0,0.0,1.2631666660308838,6.768250068028768,1.6062833468119302,244.0
Magma Peak - Level 1,148.31502185265225,0.0,0.0,0.0,0.0,0.0,0.0,79.0
abandon_ratio_Watering Hole (Activity),148.1199165383975,0.0,1.5515999794006348,2.7706416447957354,0.0,1.362958272298177,1.1370399792989094,198.0
Fireworks (Activity)_3010,147.8321876525879,4.845333258310954,0.0,4.602650006612142,1.347516695658366,16.47388323148092,5.453876638412476,556.0
65a38bf7,147.46814692020416,0.0,0.0,1.5589416821797688,0.0,1.3175666332244873,0.5753016630808512,132.0
abandon_times,145.81502902507782,0.0,4.4511416753133135,1.879508336385091,0.0,5.671483516693115,2.4004267056783037,316.0
070a5291,144.92571934064227,0.0,0.0,1.1282333532969158,0.0,5.682541767756144,1.362155024210612,223.0
overall_sum_36fa3ebe,144.71496482690176,1.7257083257039387,0.0,1.555233319600423,0.0,12.997191826502482,3.2556266943613688,403.0
Chow Time_4035,144.0404128630956,0.0,1.234025001525879,3.3195834159851074,4.178266684214274,3.0789833068847656,2.3621716817220055,317.0
mean_num_miss08fd73f3,143.71929516394934,4.415666739145915,0.0,9.20919156074524,2.9491082827250166,12.070716778437296,5.728936672210693,579.0
3babcb9b,142.96225909392038,0.0,0.0,0.0,0.0,3.603250026702881,0.7206500053405762,154.0
Air Show_4070,138.95098016659418,1.6362250645955403,0.0,3.7153083483378095,3.345366636912028,3.160416603088379,2.371463330586751,333.0
4bb2f698,138.82869253555933,0.0,2.6818833351135254,4.970124880472819,4.214650074640909,11.454841772715252,4.664300012588501,523.0
last_5_sum_num_miss28520915,137.15742655595145,1.5497500101725261,0.0,3.345450083414714,3.115025043487549,2.704599936803182,2.1429650147755943,313.0
overall_sum_6c930e6e,137.05486698945364,1.4089916547139485,3.4760750134785967,1.489491621653239,0.0,3.5798001289367676,1.9908716837565101,294.0
Bug Measurer (Activity)_4035,136.79486628373462,0.0,0.0,1.471091588338216,0.0,0.0,0.2942183176676432,119.0
overall_sum_90efca10,134.88623211781186,0.0,1.3371833165486653,1.3477250734965007,6.799858252207438,7.954466660817465,3.4878466606140135,441.0
overall_mean_00c73085,134.44323062896729,4.07895827293396,1.5438083012898762,10.215266704559326,9.529524962107342,4.918299992879232,6.057171646753948,613.0
overall_sum_8fee50e2,134.23344477017721,0.0,3.501966635386149,0.0,0.0,7.405500014623006,2.181493330001831,325.0
Bottle Filler (Activity)_4035,134.20240320762,1.438766638437907,0.0,0.0,1.594333330790202,1.684358278910319,0.9434916496276855,199.0
Pan Balance_4070,134.04312604665756,2.848583380381266,0.0,0.0,0.0,10.420024871826172,2.6537216504414873,365.0
mean1_round_All Star Sorting_max,133.85647630691528,0.0,0.0,0.0,0.0,5.707691589991252,1.1415383179982503,221.0
Tree Top City - Level 2,133.12464080254236,2.458299954732259,1.2230083147684734,0.0,0.0,2.638241767883301,1.2639100074768066,234.0
Chow Time_3121,131.8470027844111,0.0,0.0,0.0,1.899808406829834,0.0,0.3799616813659668,130.0
Bird Measurer (Assessment),131.78347557783127,0.0,0.0,2.991441567738851,1.495224952697754,2.8614916801452637,1.4696316401163738,260.0
Bubble Bath_4070,131.59379557768503,0.0,0.0,9.049883365631104,1.4316833813985188,10.224908192952475,4.141294987996419,500.0
Rulers,131.4847715695699,1.4066583315531414,1.3790000279744465,1.4938166936238606,0.0,0.0,0.8558950106302896,191.0
mean1_round_Chow Time_max,128.72104187806448,1.352383295694987,2.520699977874756,8.289683183034262,4.887133439381917,18.04594190915426,7.019168361028036,659.0
overall_mean_c7128948,128.59656707445782,3.899566650390625,0.0,6.669641653696695,1.865416685740153,1.66961669921875,2.8208483378092444,406.0
overall_sum_c7128948,128.5439101258914,2.9460333188374834,1.847825050354004,3.054566542307536,3.458441575368245,0.0,2.2613732973734537,340.0
num_th_assess,128.40775070587793,2.718833367029826,1.865108331044515,1.38272492090861,3.053758303324382,1.3235999743143718,2.068804979324341,328.0
2035,127.76939078172047,0.0,1.2852833271026611,0.0,2.270308335622152,5.389316558837891,1.7889816443125408,296.0
last_5_accum_std_group,127.2589199344317,4.4871915976206465,0.0,4.540333429972331,2.0859999656677246,7.624491612116496,3.7476033210754394,483.0
overall_mean_1c178d24,126.4198030034701,9.899675051371258,2.606308380762736,1.1713167031606038,3.4503916104634604,4.417558431625366,4.309050035476685,537.0
69fdac0a,126.11617006858191,0.0,1.6331416765848796,4.08828322092692,0.0,0.0,1.14428497950236,233.0
overall_sum_46cd75b4,126.09321979681651,0.0,1.622166633605957,1.4280583063761394,4.963183323542277,8.05025831858317,3.2127333164215086,443.0
91561152,125.98516746362051,0.0,0.0,1.8436500231424968,0.0,4.114116668701172,1.1915533383687338,242.0
8af75982,125.94635444879532,0.0,1.4874583880106609,1.175416628519694,0.0,0.0,0.532575003306071,155.0
Bug Measurer (Activity)_4030,125.67175183693568,0.0,1.7622332572937012,0.0,0.0,0.0,0.3524466514587402,133.0
mean_num_miss895865f3,124.77871066331863,0.0,0.0,1.1851750214894612,1.2642583052317302,9.652824878692627,2.4204516410827637,370.0
262136f4,124.72149022420246,1.652174949645996,0.0,4.255199909210205,0.0,6.17205007870992,2.4158849875132242,368.0
last_5_sum_num_miss37c53127,124.20297414064407,0.0,0.0,4.930116653442383,0.0,8.309566736221313,2.6479366779327393,402.0
mean_num_miss37c53127,123.22284591197968,13.277408361434937,0.0,1.3950999577840169,0.0,6.247483253479004,4.183998314539592,541.0
count_Activity,123.07895608743031,1.5575249989827473,0.0,3.029675006866455,1.5751250584920247,5.37060006459554,2.3065850257873537,358.0
overall_sum_37c53127,121.63811250527698,0.0,0.0,1.4801416397094727,1.983791669209798,3.1451916694641113,1.3218249956766763,267.0
mean_num_missb012cd7f,119.62412164608637,0.0,1.7522166570027669,7.105666637420654,1.5606083869934082,9.211633284886677,3.926024993260701,527.0
overall_sum_b012cd7f,118.58941348393759,1.4229083061218262,0.0,1.4901000658671062,1.7456666628519695,3.345575014750163,1.6008500099182128,298.0
overall_sum_4d6737eb,118.39555188020071,0.0,0.0,0.0,0.0,3.947391668955485,0.789478333791097,208.0
overall_sum_53c6e11a,118.36569541692734,1.4858667055765789,0.0,0.0,0.0,4.671424945195516,1.2314583301544189,263.0
overall_sum_4a4c3d21,118.14690295855203,1.5905499458312988,3.760858376820882,13.023041645685833,9.43654171625773,7.299216667811076,7.022041670481363,683.0
Bird Measurer (Assessment)_3020,118.07856897513072,0.0,1.3923583030700684,3.3755000432332354,0.0,3.5961499214172363,1.672801653544108,307.0
5e3ea25a,117.8361575404803,2.8901249567667646,0.0,1.3732582728068035,0.0,7.048583507537842,2.262393347422282,374.0
2025,117.32073640823364,0.0,0.0,0.0,3.44195826848348,2.4165167013804116,1.1716949939727783,255.0
Scrub-A-Dub,117.09559669097266,1.2821500301361084,0.0,8.785116513570149,0.0,3.1069250106811523,2.6348383108774818,423.0
overall_sum_9d4e7b25,115.54404882589978,1.9954333305358887,1.9675167401631672,1.1628250281016033,6.714591662089029,79.05907503763834,18.179888359705608,904.0
2080,114.81381265322368,4.423016707102458,1.2786916891733806,1.2476999759674072,0.0,1.4651166598002117,1.6829050064086915,318.0
overall_sum_00c73085,114.780288875103,0.0,0.0,5.389366626739502,0.0,6.08389155069987,2.2946516354878748,391.0
Chicken Balancer (Activity)_4020,114.0371735493342,0.0,0.0,0.0,1.4224917093912761,0.0,0.28449834187825523,144.0
Crystal Caves - Level 2_2000,113.01619307200113,0.0,0.0,0.0,0.0,1.640291690826416,0.3280583381652832,151.0
Mushroom Sorter (Assessment)_4070,112.83338733514148,1.5325916608174641,0.0,1.592133363087972,0.0,7.819608211517334,2.188866647084554,382.0
overall_sum_e7561dd2,112.0476005077362,1.4378417332967122,0.0,22.72528314590454,5.647391637166342,6.05364998181661,7.1728332996368405,702.0
overall_sum_022b4259,111.99363187948865,3.4962499936421714,0.0,4.3030500411987305,5.070033232371013,8.88117504119873,4.350101661682129,584.0
overall_mean_a76029ee,111.77459001541138,0.0,0.0,2.105241616566976,4.7068250974019366,5.137366771697998,2.389886697133382,417.0
Flower Waterer (Activity)_4020,111.4661401907603,0.0,1.5179750124613445,3.394691626230876,0.0,8.84268315633138,2.7510699590047203,448.0
Bug Measurer (Activity),110.28261605898538,3.017966588338216,0.0,2.9885916709899902,0.0,4.687366644541423,2.138784980773926,386.0
84538528,110.18071347475052,1.3732333183288574,0.0,0.0,1.377508322397868,6.665958245595297,1.8833399772644044,350.0
1996c610,110.14744524161021,1.4163916905721028,0.0,1.4661332766215007,0.0,1.622083346048991,0.9009216626485189,240.0
overall_sum_3d0b9317,109.79019318024316,0.0,0.0,0.0,0.0,1.997749964396159,0.39954999287923176,169.0
overall_sum_3d63345e,109.74206429719925,7.504358212153117,3.2727750142415366,1.6271082560221355,3.226675033569336,24.85890014966329,8.097963333129883,737.0
56cd3b43,108.54920363426208,1.702125072479248,1.4645999272664387,3.13830836613973,3.148866653442383,7.362775007883707,3.363335005442301,516.0
3afb49e6,108.26254951953888,0.0,0.0,0.0,2.370908260345459,0.0,0.4741816520690918,184.0
Bug Measurer (Activity)_4070,108.15792572498322,0.0,0.0,1.3743082682291667,0.0,4.5622250239054365,1.1873066584269207,279.0
overall_sum_9ce586dd,107.95238655805588,8.11585807800293,0.0,1.9242332776387532,3.1640501022338867,14.000641584396362,5.440956608454387,645.0
Dino Dive,106.78607930739722,0.0,0.0,5.656266609827677,0.0,1.6013582547505696,1.4515249729156492,314.0
1bb5fbdb,105.01791512966156,0.0,0.0,1.5650583902994792,5.85741662979126,4.920516649881998,2.468598333994547,440.0
3,104.73574195305507,0.0,1.3601250648498535,2.1519667307535806,1.448058287302653,0.0,0.9920300165812174,265.0
Happy Camel,104.50017650922139,0.0,0.0,6.939858277638754,0.0,3.675741672515869,2.1231199900309248,410.0
56bcd38d,102.03762912750244,0.0,1.644058386484782,0.0,1.6254916191101074,1.2439250151316326,0.9026950041453045,258.0
overall_sum_d2659ab4,101.91950207948685,0.0,1.5083249409993489,5.8091667493184405,2.8149917125701904,1.359700043996175,2.298436689376831,431.0
Leaf Leader,100.58477360010147,6.730000019073486,0.0,1.5289166768391926,2.0397000312805176,10.953858296076456,4.2504950046539305,611.0
All Star Sorting_4035,100.40321020285289,5.320099989573161,0.0,3.0954583485921225,0.0,7.465708255767822,3.176253318786621,532.0
Flower Waterer (Activity),99.69983007510503,0.0,0.0,4.256666660308838,1.1674166520436604,8.280149936676025,2.7408466498057047,487.0
5e109ec3,99.60833130280177,2.8235166867574053,0.0,1.4869999885559082,1.667691707611084,14.208349704742432,4.037311617533366,597.0
2083,99.29866919914882,5.590174992879232,0.0,1.912000020345052,0.0,1.9758583704630535,1.8956066767374675,398.0
4220,99.28838815291722,0.0,0.0,0.0,1.1364916960398357,0.0,0.22729833920796713,158.0
2dc29e21,98.25229678551355,0.0,0.0,10.212674856185913,1.658858299255371,5.4407250086466465,3.4624516328175856,566.0
4080,97.96683140595755,0.0,0.0,0.0,0.0,0.0,0.0,125.0
overall_sum_bc8f2793,97.64385197559992,1.327008326848348,0.0,1.281999985376994,2.617008288701375,16.66943359375,4.3790900389353435,620.0
acf5c23f,97.60591409603754,0.0,0.0,0.0,0.0,1.3219833374023438,0.26439666748046875,171.0
Happy Camel_4040,96.2753494779269,0.0,0.0,0.0,0.0,1.4040500322977703,0.28081000645955406,176.0
2fb91ec1,95.55863612890244,0.0,1.9713249206542969,1.1846916675567627,1.8719582557678223,4.499658425649007,1.9055266539255775,419.0
overall_mean_9ce586dd,94.77999808390936,0.0,1.6035499572753906,15.669166803359985,1.5216083526611328,7.102366765340169,5.179338375727335,667.0
overall_mean_a1192f43,94.5636665225029,1.2248166402180989,0.0,1.3345917065938313,0.0,6.149899959564209,1.7418616612752278,395.0
47026d5f,93.4890686670939,2.2629249890645347,1.938183307647705,0.0,0.0,0.0,0.8402216593424481,276.0
0330ab6a,93.35369203488031,0.0,0.0,0.0,4.460933367411296,1.7936166127522786,1.2509099960327148,332.0
Fireworks (Activity)_3110,93.20034925142923,2.195750077565511,0.0,1.357224941253662,0.0,7.950049956639608,2.3006049950917564,462.0
Mushroom Sorter (Assessment)_4030,92.99037537972133,0.0,0.0,1.156416654586792,0.0,1.2435583273569744,0.4799949963887533,219.0
4c2ec19f,92.892180621624,1.663016637166341,5.905791600545248,3.7365333239237466,2.9565417766571045,4.550391674041748,3.762455002466838,603.0
5348fd84,91.87405767043433,2.9934083620707197,0.0,0.0,0.0,11.736608346303305,2.9460033416748046,547.0
overall_mean_d38c2fd7,91.4832689166069,0.0,0.0,3.02530829111735,1.5080416997273762,7.320658206939697,2.370801639556885,476.0
30614231,91.15967132647833,0.0,1.0868500073750813,2.1854249636332193,0.0,3.3607333501180015,1.3266016642252605,344.0
3d8c61b0,91.15278800328572,0.0,0.0,1.3179749647776287,1.2607083320617676,3.1520082155863447,1.1461383024851481,322.0
1cc7cfca,91.08113831281662,3.647675037384033,0.0,0.0,0.0,1.336758295694987,0.996886666615804,297.0
598f4598,90.26003154118857,1.107758363087972,1.376216729482015,7.444766680399577,1.2398333549499512,13.52597490946452,4.938910007476807,670.0
sum_num_miss36fa3ebe,90.22122746706009,1.4443917274475098,0.0,0.0,0.0,0.0,0.288878345489502,195.0
74e5f8a7,90.0078557531039,0.0,0.0,2.686066706975301,0.0,5.0135165850321455,1.5399166584014892,381.0
Bird Measurer (Assessment)_2030,89.74034372965495,1.2688833077748616,0.0,0.0,0.0,1.5747499465942383,0.5687266508738199,243.0
Crystals Rule,89.13120945294698,3.490016619364421,2.439974943796794,0.0,1.7128833134969075,8.250249862670898,3.178624947865804,580.0
overall_sum_3323d7e9,88.71333140134811,0.0,0.0,1.8138333956400554,0.0,11.105716705322266,2.583910020192464,518.0
5c2f29ca,88.31417338053384,0.0,4.364108403523763,5.3546082973480225,3.2550582885742188,12.732525030771892,5.141260004043579,690.0
0413e89d,87.58187540372214,0.0,0.0,6.064474980036417,0.0,1.4038832982381184,1.493671655654907,387.0
9ee1c98c,87.32602328062057,1.8850916226704915,0.0,0.0,0.0,6.215216557184855,1.6200616359710693,412.0
mean_num_miss6c930e6e,87.01312226057053,2.628499984741211,0.0,1.4177333513895671,0.0,3.7634666760762534,1.5619400024414063,404.0
67439901,86.50385415554047,0.0,0.0,1.037516673405965,2.360358397165934,3.9825499852498374,1.4760850111643475,389.0
857f21c0,85.98528482516606,0.0,1.6447750727335613,0.0,0.0,4.31850004196167,1.1926550229390462,343.0
90efca10,85.69253247976303,0.0,1.5847333272298176,1.3199000358581543,1.5237584114074707,5.813433249791463,2.048365004857381,466.0
Bottle Filler (Activity)_4030,85.02492411931357,0.0,0.0,0.0,2.9917833010355634,2.999091625213623,1.1981749852498373,346.0
mean_num_miss16dffff1,84.75693931182225,1.3278583685557048,0.0,1.1891000270843506,2.0956249237060547,7.414925018946329,2.4055016676584877,515.0
overall_sum_1c178d24,84.60780262947083,4.198958237965901,1.716558297475179,3.5202916463216143,3.2661248842875166,3.2100915908813477,3.182404931386312,588.0
Chest Sorter (Assessment)_4025,83.92577302455902,0.0,0.0,0.0,0.0,2.746574958165487,0.5493149916330974,253.0
Pirate's Tale,83.8853052854538,0.0,0.0,0.0,0.0,2.6761249701182046,0.5352249940236409,252.0
8d7e386c,83.31802411874136,0.0,1.4345749219258626,0.0,0.0,1.6334999402364094,0.6136149724324544,271.0
a8efe47b,82.91921796401341,0.0,0.0,0.0,0.0,1.8566166559855144,0.37132333119710287,227.0
Sandcastle Builder (Activity)_4070,82.66859904925029,0.0,1.7169416745503743,0.0,0.0,5.812466780344645,1.5058816909790038,416.0
Air Show_2030,82.49049297968547,2.2268749872843423,0.0,2.8738249937693277,0.0,0.0,1.020139996210734,334.0
count_game_acc,81.67304370800655,0.0,0.0,5.319324970245361,0.0,5.312050024668376,2.1262749989827476,496.0
9e4c8c7b,81.08416497707367,7.433108329772949,0.0,2.801066716512044,0.0,0.0,2.0468350092569985,488.0
17113b36,80.89477980136871,1.2600250244140625,0.0,1.62725830078125,1.7656583786010742,8.21114174524943,2.572816689809163,559.0
Cauldron Filler (Assessment)_3120,80.8831029733022,0.0,0.0,0.0,0.0,0.0,0.0,159.0
overall_mean_86ba578b,80.45076006650925,3.3621166547139487,0.0,0.0,0.0,4.841024875640869,1.6406283060709637,437.0
Flower Waterer (Activity)_3110,80.08739511171977,0.0,1.4558332761128743,0.0,0.0,4.48449166615804,1.1880649884541827,366.0
2075,79.970505853494,3.434150060017904,0.0,0.0,1.4447083473205566,1.153500000635783,1.2064716815948489,372.0
mean1_round_Scrub-A-Dub_max,79.9602902730306,0.0,6.787883440653483,0.0,1.6908416748046875,4.688700040181478,2.63348503112793,567.0
mean_num_missb74258a0,78.95925043026607,0.0,0.0,5.129525025685629,1.1946749687194824,2.661708354949951,1.7971816698710126,463.0
